0.427,1.701942532
0.428,1.697264167
0.429,1.69259672
0.43,1.687940141
0.431,1.683294378
0.432,1.678659381
0.433,1.674035102
0.434,1.66942149
0.435,1.664818496
0.436,1.660226071
0.437,1.655644168
0.438,1.651072737
0.439,1.646511732
0.44,1.641961104
0.441,1.637420807
0.442,1.632890794
0.443,1.628371018
0.444,1.623861433
0.445,1.619361994
0.446,1.614872654
0.447,1.610393369
0.448,1.605924093
0.449,1.601464782
0.45,1.597015392
0.451,1.592575879
0.452,1.588146198
0.453,1.583726307
0.454,1.579316162
0.455,1.57491572
0.456,1.570524939
0.457,1.566143776
0.458,1.56177219
0.459,1.557410138
0.46,1.553057579
0.461,1.548714472
0.462,1.544380776
0.463,1.54005645
0.464,1.535741454
0.465,1.531435747
0.466,1.52713929
0.467,1.522852043
0.468,1.518573966
0.469,1.514305021
0.47,1.510045169
0.471,1.50579437
0.472,1.501552587
0.473,1.497319781
0.474,1.493095915
0.475,1.48888095
0.476,1.48467485
0.477,1.480477576
0.478,1.476289093
0.479,1.472109363
0.48,1.46793835
0.481,1.463776018
0.482,1.45962233
0.483,1.455477251
0.484,1.451340745
0.485,1.447212776
0.486,1.44309331
0.487,1.438982312
0.488,1.434879746
0.489,1.430785579
0.49,1.426699776
0.491,1.422622302
0.492,1.418553125
0.493,1.41449221
0.494,1.410439524
0.495,1.406395033
0.496,1.402358705
0.497,1.398330506
0.498,1.394310404
0.499,1.390298366
0.5,1.386294361
0.501,1.382298356
0.502,1.378310319
0.503,1.374330218
0.504,1.370358022
0.505,1.366393699
0.506,1.362437219
0.507,1.358488551
0.508,1.354547663
0.509,1.350614525
0.51,1.346689107
0.511,1.342771378
0.512,1.338861308
0.513,1.334958868
0.514,1.331064027
0.515,1.327176757
0.516,1.323297027
0.517,1.319424809
0.518,1.315560073
0.519,1.311702792
0.52,1.307852935
0.521,1.304010474
0.522,1.300175382
0.523,1.29634763
0.524,1.292527189
0.525,1.288714033
0.526,1.284908132
0.527,1.281109461
0.528,1.277317991
0.529,1.273533694
0.53,1.269756545
0.531,1.265986515
0.532,1.262223579
0.533,1.25846771
0.534,1.25471888
0.535,1.250977064
0.536,1.247242236
0.537,1.243514369
0.538,1.239793438
0.539,1.236079416
0.54,1.232372279
0.541,1.228672
0.542,1.224978555
0.543,1.221291918
0.544,1.217612064
0.545,1.213938969
0.546,1.210272606
0.547,1.206612953
0.548,1.202959984
0.549,1.199313675
0.55,1.195674002
0.551,1.19204094
0.552,1.188414465
0.553,1.184794555
0.554,1.181181184
0.555,1.17757433
0.556,1.173973969
0.557,1.170380078
0.558,1.166792633
0.559,1.163211612
0.56,1.159636991
0.561,1.156068747
0.562,1.152506858
0.563,1.148951302
0.564,1.145402055
0.565,1.141859096
0.566,1.138322402
0.567,1.134791951
0.568,1.131267721
0.569,1.12774969
0.57,1.124237836
0.571,1.120732139
0.572,1.117232575
0.573,1.113739125
0.574,1.110251765
0.575,1.106770476
0.576,1.103295237
0.577,1.099826025
0.578,1.096362821
0.579,1.092905603
0.58,1.089454351
0.581,1.086009044
0.582,1.082569663
0.583,1.079136185
0.584,1.075708592
0.585,1.072286864
0.586,1.068870979
0.587,1.065460918
0.588,1.062056662
0.589,1.058658191
0.59,1.055265484
0.591,1.051878523
0.592,1.048497288
0.593,1.04512176
0.594,1.041751919
0.595,1.038387747
0.596,1.035029224
0.597,1.031676331
0.598,1.02832905
0.599,1.024987362
0.6,1.021651248
0.601,1.018320689
0.602,1.014995667
0.603,1.011676165
0.604,1.008362162
0.605,1.005053642
0.606,1.001750586
0.607,0.998452976
0.608,0.995160794
0.609,0.991874023
0.61,0.988592644
0.611,0.98531664
0.612,0.982045993
0.613,0.978780686
0.614,0.975520702
0.615,0.972266022
0.616,0.969016631
0.617,0.96577251
0.618,0.962533643
0.619,0.959300013
0.62,0.956071602
0.621,0.952848394
0.622,0.949630372
0.623,0.94641752
0.624,0.943209821
0.625,0.940007258
0.626,0.936809816
0.627,0.933617477
0.628,0.930430225
0.629,0.927248045
0.63,0.924070919
0.631,0.920898833
0.632,0.91773177
0.633,0.914569714
0.634,0.911412649
0.635,0.90826056
0.636,0.905113431
0.637,0.901971247
0.638,0.898833991
0.639,0.895701649
0.64,0.892574205
0.641,0.889451644
0.642,0.886333951
0.643,0.883221109
0.644,0.880113106
0.645,0.877009924
0.646,0.87391155
0.647,0.870817969
0.648,0.867729165
0.649,0.864645125
0.65,0.861565832
0.651,0.858491274
0.652,0.855421434
0.653,0.852356299
0.654,0.849295855
0.655,0.846240087
0.656,0.84318898
0.657,0.840142521
0.658,0.837100695
0.659,0.834063489
0.66,0.831030888
0.661,0.828002878
0.662,0.824979446
0.663,0.821960578
0.664,0.818946259
0.665,0.815936477
0.666,0.812931217
0.667,0.809930466
0.668,0.806934211
0.669,0.803942438
0.67,0.800955133
0.671,0.797972284
0.672,0.794993877
0.673,0.792019899
0.674,0.789050336
0.675,0.786085176
0.676,0.783124406
0.677,0.780168012
0.678,0.777215982
0.679,0.774268303
0.68,0.771324962
0.681,0.768385946
0.682,0.765451242
0.683,0.762520839
0.684,0.759594723
0.685,0.756672881
0.686,0.753755303
0.687,0.750841974
0.688,0.747932882
0.689,0.745028016
0.69,0.742127363
0.691,0.73923091
0.692,0.736338647
0.693,0.73345056
0.694,0.730566637
0.695,0.727686867
0.696,0.724811237
0.697,0.721939736
0.698,0.719072352
0.699,0.716209073
0.7,0.713349888
0.701,0.710494784
0.702,0.70764375
0.703,0.704796774
0.704,0.701953846
0.705,0.699114952
0.706,0.696280083
0.707,0.693449226
0.708,0.690622371
0.709,0.687799505
0.71,0.684980618
0.711,0.682165698
0.712,0.679354735
0.713,0.676547717
0.714,0.673744633
0.715,0.670945473
0.716,0.668150224
0.717,0.665358877
0.718,0.66257142
0.719,0.659787843
0.72,0.657008134
0.721,0.654232283
0.722,0.65146028
0.723,0.648692114
0.724,0.645927773
0.725,0.643167248
0.726,0.640410528
0.727,0.637657603
0.728,0.634908462
0.729,0.632163094
0.73,0.62942149
0.731,0.626683638
0.732,0.62394953
0.733,0.621219154
0.734,0.618492501
0.735,0.61576956
0.736,0.613050321
0.737,0.610334774
0.738,0.607622909
0.739,0.604914716
0.74,0.602210186
0.741,0.599509307
0.742,0.596812072
0.743,0.594118469
0.744,0.591428488
0.745,0.588742121
0.746,0.586059358
0.747,0.583380188
0.748,0.580704602
0.749,0.578032591
0.75,0.575364145
0.751,0.572699254
0.752,0.57003791
0.753,0.567380102
0.754,0.564725822
0.755,0.562075059
0.756,0.559427806
0.757,0.556784051
0.758,0.554143787
0.759,0.551507003
0.76,0.548873691
